id,imdb_id,title,original_title,original_language,release_date,release_year,runtime,budget,revenue,profit,popularity,vote_average,vote_count,ratings,status
26251                                                                                               ,tt0865538,Wanda Sykes: Sick and Tired,Wanda Sykes: Sick and Tired,en,2006-10-14,2006.0,70.0,0.0,0.0,0.0,0.005247,0.0,0.0,,Released
168712                                                                                              ,tt0122202,Panic in the Skies,Panic in the Skies,en,2006-10-13,2006.0,90.0,0.0,0.0,0.0,1.443855,0.5,1.0,,Released
1975                                                                                                ,tt0433386,The Grudge 2,The Grudge 2,en,2006-10-13,2006.0,102.0,20000000.0,39143839.0,19143839.0,6.768804,5.3,288.0,,Released
1440                                                                                                ,tt0404203,Little Children,Little Children,en,2006-10-06,2006.0,136.0,26000000.0,14821658.0,-11178342.0,7.311148,6.9,243.0,,Released
1422                                                                                                ,tt0407887,The Departed,The Departed,en,2006-10-05,2006.0,151.0,90000000.0,289847354.0,199847354.0,18.515448,7.9,4455.0,,Released
1964                                                                                                ,tt0441762,A Friend of Mine,Ein Freund von mir,de,2006-10-05,2006.0,84.0,0.0,0.0,0.0,1.813452,7.5,19.0,,Released
286                                                                                                 ,tt0853060,Germany: A Summer's Fairytale,Deutschland. Ein Sommermärchen,de,2006-10-03,2006.0,107.0,0.0,0.0,0.0,1.158527,7.2,15.0,,Released
27683                                                                                               ,tt0469689,The Last Time,The Last Time,en,2006-10-01,2006.0,96.0,0.0,0.0,0.0,3.587239,5.5,19.0,,Released
25875                                                                                               ,tt0486480,Silk,Gui si,zh,2006-09-28,2006.0,108.0,0.0,0.0,0.0,2.230957,6.4,30.0,,Released
1993                                                                                                ,tt0465188,Golden Door,Nuovomondo,it,2006-09-22,2006.0,118.0,0.0,0.0,0.0,1.717836,6.0,22.0,,Released
2694                                                                                                ,tt0949564,Tuya's Marriage,Tuya de hun shi,zh,2006-09-21,2006.0,96.0,0.0,0.0,0.0,1.819151,7.6,8.0,,Released
148853                                                                                              ,tt0498134,Legacy,L'héritage,fr,2006-09-20,2006.0,75.0,0.0,0.0,0.0,1.383278,5.5,2.0,,Released
159201                                                                                              ,tt0280000,Ozzie,Ozzie,en,2006-09-20,2006.0,90.0,0.0,0.0,0.0,1.253125,5.0,2.0,,Released
2324                                                                                                ,tt0472126,Local Color,Local Color,en,2006-09-19,2006.0,107.0,3250000.0,32788.0,-3217212.0,1.393391,6.1,8.0,,Released
1165                                                                                                ,tt0436697,The Queen,The Queen,en,2006-09-15,2006.0,103.0,15000000.0,123384128.0,108384128.0,7.904371,6.8,344.0,,Released
1776                                                                                                ,tt0486358,Jesus Camp,Jesus Camp,en,2006-09-15,2006.0,87.0,0.0,0.0,0.0,4.886956,6.6,119.0,,Released
1427                                                                                                ,tt0396171,Perfume: The Story of a Murderer,Perfume: The Story of a Murderer,en,2006-09-13,2006.0,147.0,50000000.0,132180323.0,82180323.0,10.297304,7.1,1198.0,,Released
1919                                                                                                ,tt0491747,Away from Her,Away from Her,en,2006-09-11,2006.0,110.0,0.0,0.0,0.0,6.157162,6.9,54.0,,Released
2357                                                                                                ,tt0499603,10 Items or Less,10 Items or Less,en,2006-09-11,2006.0,81.0,0.0,580527.0,580527.0,3.898236,6.6,50.0,,Released
1590                                                                                                ,tt0424908,Copying Beethoven,Copying Beethoven,en,2006-09-10,2006.0,104.0,11000000.0,0.0,-11000000.0,2.331416,6.3,44.0,,Released
1717                                                                                                ,tt0405676,All the King's Men,All the King's Men,en,2006-09-10,2006.0,125.0,55000000.0,9450897.0,-45549103.0,7.991168,5.7,95.0,,Released
1262                                                                                                ,tt0420223,Stranger Than Fiction,Stranger Than Fiction,en,2006-09-09,2006.0,113.0,30000000.0,53653224.0,23653224.0,10.798092,7.1,743.0,,Released
1164                                                                                                ,tt0449467,Babel,Babel,en,2006-09-08,2006.0,143.0,25000000.0,135330182.0,110330182.0,12.60853,6.9,1083.0,,Released
131116                                                                                              ,tt0488027,Saviour Square,Plac Zbawiciela,pl,2006-09-07,2006.0,105.0,0.0,0.0,0.0,0.719288,7.4,4.0,,Released
1254                                                                                                ,tt0485241,"Don't Worry, I'm Fine","Je vais bien, ne t'en fais pas",fr,2006-09-06,2006.0,96.0,0.0,0.0,0.0,6.189495,7.3,168.0,,Released
1381                                                                                                ,tt0414993,The Fountain,The Fountain,en,2006-09-06,2006.0,96.0,35000000.0,15304890.0,-19695110.0,11.577121,6.8,852.0,,Released
1730                                                                                                ,tt0460829,INLAND EMPIRE,INLAND EMPIRE,en,2006-09-06,2006.0,180.0,0.0,849055.0,849055.0,6.610774,7.1,249.0,,Released
1523                                                                                                ,tt0455590,The Last King of Scotland,The Last King of Scotland,en,2006-09-01,2006.0,121.0,6000000.0,48027970.0,42027970.0,9.424157,7.4,568.0,,Released
1249                                                                                                ,tt0427969,Hollywoodland,Hollywoodland,en,2006-08-31,2006.0,126.0,0.0,16803753.0,16803753.0,7.464981,6.1,101.0,,Released
136345                                                                                              ,tt0898897,Ballerina,Ballerina,en,2006-08-31,2006.0,77.0,0.0,0.0,0.0,0.428373,8.0,3.0,,Released
1948                                                                                                ,tt0479884,Crank,Crank,en,2006-08-31,2006.0,88.0,12000000.0,42931041.0,30931041.0,12.627593,6.6,1172.0,,Released
27904                                                                                               ,tt0477731,Syndromes and a Century,แสงศตวรรษ,th,2006-08-31,2006.0,105.0,0.0,0.0,0.0,1.851507,7.1,18.0,,Released
1260                                                                                                ,tt0447249,Lotte from Gadgetville,Leiutajateküla Lotte,et,2006-08-25,2006.0,81.0,0.0,0.0,0.0,0.270086,9.0,4.0,,Released
1697                                                                                                ,tt0780180,Grave Decisions,Wer früher stirbt ist länger tot,de,2006-08-17,2006.0,105.0,0.0,0.0,0.0,2.199488,7.2,30.0,,Released
25764                                                                                               ,tt0473028,Dasepo Naughty Girls,다세포 소녀,ko,2006-08-10,2006.0,103.0,0.0,0.0,0.0,1.45696,5.6,8.0,,Released
1852                                                                                                ,tt0469641,World Trade Center,World Trade Center,en,2006-08-09,2006.0,128.0,63000000.0,162945894.0,99945894.0,13.332102,5.9,461.0,,Released
100017                                                                                              ,tt0488903,Hounded,Verfolgt,de,2006-08-06,2006.0,87.0,0.0,0.0,0.0,2.964103,4.8,7.0,,Released
26497                                                                                               ,tt0480082,Impy's Island,Urmel aus dem Eis,de,2006-08-02,2006.0,87.0,0.0,0.0,0.0,1.772896,6.0,13.0,,Released
1255                                                                                                ,tt0468492,The Host,괴물,ko,2006-07-27,2006.0,119.0,11000000.0,88489643.0,77489643.0,9.386916,6.7,546.0,,Released
1543                                                                                                ,tt0424992,Emma's Bliss,Emmas Glück,de,2006-07-16,2006.0,103.0,0.0,3500000.0,3500000.0,1.37038,6.9,14.0,,Released
